datetime,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2018-06-07 00:00:00+00:00,1528329600000,606.68,618.0,606.59,614.73,12653.1777,1528343999999,7763733.0118456,12994,6439.05089,3950134.1664811,0.0
2018-06-07 04:00:00+00:00,1528344000000,614.73,615.69,605.08,609.58,10264.36431,1528358399999,6257175.1785444,10539,4231.84143,2579629.700202,0.0
2018-06-07 08:00:00+00:00,1528358400000,609.18,613.12,606.25,607.6,10470.39568,1528372799999,6379159.8943115,9760,4351.34234,2654377.8237054,0.0
2018-06-07 12:00:00+00:00,1528372800000,608.14,611.16,602.57,605.9,10204.72322,1528387199999,6195058.119674,10399,4971.42884,3018287.793426,0.0
2018-06-07 16:00:00+00:00,1528387200000,605.9,611.5,604.27,606.52,7197.47616,1528401599999,4373524.971814,7736,3221.30095,1958427.9004888,0.0
2018-06-07 20:00:00+00:00,1528401600000,606.52,607.0,598.24,605.16,9384.05173,1528415999999,5653410.2196089,9819,3737.17002,2252078.7832636,0.0
2018-06-08 00:00:00+00:00,1528416000000,605.2,608.45,601.25,601.25,9749.79828,1528430399999,5905864.3968926,8891,4391.01733,2660298.9207102,0.0
2018-06-08 04:00:00+00:00,1528430400000,601.25,606.65,598.31,600.13,8593.59453,1528444799999,5177203.8267595,8946,4128.66684,2488796.3588742,0.0
2018-06-08 08:00:00+00:00,1528444800000,600.92,604.24,595.1,596.56,10929.09724,1528459199999,6548088.6207953,10854,4499.94739,2696144.493896,0.0
2018-06-08 12:00:00+00:00,1528459200000,596.56,600.57,593.33,599.93,9195.71269,1528473599999,5481907.5473586,9059,4816.28665,2873129.0600987,0.0
2018-06-08 16:00:00+00:00,1528473600000,599.93,602.94,595.64,597.79,7109.22469,1528487999999,4267507.8161727,7512,3380.4852,2029746.1132557,0.0
2018-06-08 20:00:00+00:00,1528488000000,597.51,602.77,596.53,598.68,3650.58012,1528502399999,2190186.1751687,4619,2099.77433,1259839.7481717,0.0
2018-06-09 00:00:00+00:00,1528502400000,599.29,608.97,598.51,606.13,7704.32865,1528516799999,4659279.4843193,8623,4462.67659,2698945.3247011,0.0
2018-06-09 04:00:00+00:00,1528516800000,606.15,608.27,604.75,604.98,5141.95502,1528531199999,3117505.6011539,5502,2966.75584,1799152.772271,0.0
2018-06-09 08:00:00+00:00,1528531200000,605.37,607.2,601.56,605.1,6077.58677,1528545599999,3676009.8166602,5519,3935.06966,2380675.9121125,0.0
2018-06-09 12:00:00+00:00,1528545600000,605.39,605.98,596.1,602.32,7343.74697,1528559999999,4413424.2524406,8148,3464.25912,2083120.2260845,0.0
2018-06-09 16:00:00+00:00,1528560000000,602.32,603.41,597.45,599.67,6694.4084,1528574399999,4012091.3910757,5883,2862.74343,1714826.7568036,0.0
2018-06-09 20:00:00+00:00,1528574400000,599.61,601.35,591.0,592.87,5946.03949,1528588799999,3547081.4343602,6533,2243.25817,1339564.1856289,0.0
2018-06-10 00:00:00+00:00,1528588800000,592.44,592.87,566.87,568.98,27965.25145,1528603199999,16181415.9284931,24541,12672.00789,7333563.518468,0.0
2018-06-10 04:00:00+00:00,1528603200000,568.98,574.77,557.31,559.5,16596.83494,1528617599999,9437750.9835234,13938,9197.71252,5231759.1082234,0.0
2018-06-10 08:00:00+00:00,1528617600000,559.5,568.39,558.58,567.06,16465.95212,1528631999999,9274529.6783058,14139,9632.83323,5423690.4674885,0.0
2018-06-10 12:00:00+00:00,1528632000000,566.67,571.18,560.23,567.44,12566.66932,1528646399999,7123021.424328,10807,6336.23179,3593464.209468,0.0
2018-06-10 16:00:00+00:00,1528646400000,567.08,567.5,523.68,538.16,65155.43067,1528660799999,35101989.0816259,45681,31337.06658,16915823.9195504,0.0
2018-06-10 20:00:00+00:00,1528660800000,538.52,538.7,501.13,524.11,51600.44579,1528675199999,26631020.1443416,36090,24661.61123,12720890.273684,0.0
2018-06-11 00:00:00+00:00,1528675200000,524.64,534.36,509.0,531.46,25793.714,1528689599999,13534380.5637582,22498,13329.08405,6995590.1787912,0.0
2018-06-11 04:00:00+00:00,1528689600000,531.46,535.51,516.33,516.59,23750.37049,1528703999999,12562209.2605714,19069,13164.27142,6957069.2445966,0.0
2018-06-11 08:00:00+00:00,1528704000000,516.59,534.37,515.68,533.54,25868.44386,1528718399999,13697054.3432203,18503,13892.43054,7350614.5671327,0.0
2018-06-11 12:00:00+00:00,1528718400000,533.54,534.0,508.66,512.56,25978.95678,1528732799999,13573103.2410951,21414,13092.15345,6844360.5980602,0.0
2018-06-11 16:00:00+00:00,1528732800000,512.56,525.0,509.01,519.0,26197.0869,1528747199999,13568995.0576093,20261,13559.61117,7027192.7721985,0.0
2018-06-11 20:00:00+00:00,1528747200000,519.01,534.2,514.31,531.69,18224.50616,1528761599999,9527252.4034475,15853,10103.42992,5282483.7311098,0.0
2018-06-12 00:00:00+00:00,1528761600000,531.08,533.27,520.0,525.0,22280.21249,1528775999999,11779790.8209398,19581,11753.15363,6217357.7993263,0.0
2018-06-12 04:00:00+00:00,1528776000000,524.95,534.08,524.61,529.54,19922.99202,1528790399999,10562324.2720723,14298,11797.25843,6256311.014574,0.0
2018-06-12 08:00:00+00:00,1528790400000,529.53,538.88,527.19,531.87,20409.25131,1528804799999,10873941.1328054,15840,11184.03151,5960896.2676651,0.0
2018-06-12 12:00:00+00:00,1528804800000,532.34,532.9,519.0,524.66,21886.70202,1528819199999,11466129.2516352,17690,11239.03236,5886487.1415532,0.0
2018-06-12 16:00:00+00:00,1528819200000,524.67,524.86,483.5,491.34,40914.08252,1528833599999,20611827.0706155,33001,19779.45166,9952146.8078643,0.0
2018-06-12 20:00:00+00:00,1528833600000,491.7,496.5,482.0,493.0,32809.90776,1528847999999,16047568.2752014,21014,15753.73103,7707295.2504622,0.0
2018-06-13 00:00:00+00:00,1528848000000,493.0,501.97,490.73,497.77,16438.46481,1528862399999,8166290.6953411,11599,8060.92554,4003348.7070637,0.0
2018-06-13 04:00:00+00:00,1528862400000,497.76,499.5,488.41,489.99,20083.16676,1528876799999,9922130.2095495,14480,8627.14621,4266835.800521,0.0
2018-06-13 08:00:00+00:00,1528876800000,489.99,490.5,461.0,476.01,48362.63522,1528891199999,22934096.0694865,34767,25715.74995,12203975.7271204,0.0
2018-06-13 12:00:00+00:00,1528891200000,476.0,480.99,460.24,462.78,29643.61506,1528905599999,13990759.4173182,21933,15381.26346,7258864.9174222,0.0
2018-06-13 16:00:00+00:00,1528905600000,463.17,479.89,449.06,468.16,52432.15732,1528919999999,24392808.1409386,37036,24026.09925,11198643.0121654,0.0
2018-06-13 20:00:00+00:00,1528920000000,467.85,477.97,463.86,475.47,14882.155,1528934399999,7010302.0982597,14903,7620.6727,3592624.8419532,0.0
2018-06-14 00:00:00+00:00,1528934400000,475.47,495.24,468.67,486.32,34672.04473,1528948799999,16726463.7364815,25722,18358.31882,8863157.119222,0.0
2018-06-14 04:00:00+00:00,1528948800000,486.32,490.0,479.68,482.74,18329.90547,1528963199999,8898209.0729794,16063,10748.62204,5219711.0141831,0.0
2018-06-14 08:00:00+00:00,1528963200000,482.74,490.5,482.74,487.95,19692.68915,1528977599999,9591607.6138139,16100,8640.77736,4209357.4600601,0.0
2018-06-14 12:00:00+00:00,1528977600000,487.95,488.2,460.0,463.83,26436.973,1528991999999,12549141.9318582,23834,12524.31254,5952826.7652339,0.0
2018-06-14 16:00:00+00:00,1528992000000,463.91,529.0,463.82,519.65,86003.19022,1529006399999,43747629.6034396,57535,43611.7326,22176102.8331957,0.0
2018-06-14 20:00:00+00:00,1529006400000,519.65,525.3,511.1,519.29,20958.27073,1529020799999,10861338.0398703,17343,8826.74746,4574307.0276174,0.0
2018-06-15 00:00:00+00:00,1529020800000,519.3,521.0,510.12,512.93,17459.93484,1529035199999,8973786.8254552,13385,9569.4259,4918824.8894391,0.0
2018-06-15 04:00:00+00:00,1529035200000,512.64,513.83,501.0,504.93,21230.15206,1529049599999,10756675.8709126,17358,10328.33679,5237718.9133074,0.0
2018-06-15 08:00:00+00:00,1529049600000,504.68,507.94,489.39,495.64,35505.7573,1529063999999,17694423.6947622,25387,18243.36536,9094968.407723,0.0
2018-06-15 12:00:00+00:00,1529064000000,495.63,505.12,485.5,503.83,33427.83153,1529078399999,16470475.4480463,24916,17662.0943,8703335.1320237,0.0
2018-06-15 16:00:00+00:00,1529078400000,503.83,512.04,494.19,495.94,28393.02233,1529092799999,14235413.2832705,22030,16487.72755,8265048.4592001,0.0
2018-06-15 20:00:00+00:00,1529092800000,495.94,496.7,481.62,487.48,24515.83801,1529107199999,12015199.729186,19170,12246.25807,6005124.4050236,0.0
2018-06-16 00:00:00+00:00,1529107200000,487.47,495.0,484.0,491.08,19870.18369,1529121599999,9757996.2465635,14967,10500.03043,5158596.4898316,0.0
2018-06-16 04:00:00+00:00,1529121600000,491.66,500.49,490.7,497.4,20899.04667,1529135999999,10373737.5117847,13887,12822.89448,6365224.2181075,0.0
2018-06-16 08:00:00+00:00,1529136000000,497.05,502.98,493.36,497.46,20001.56178,1529150399999,9963797.9880211,15951,10706.21951,5329128.3236961,0.0
2018-06-16 12:00:00+00:00,1529150400000,497.46,499.5,483.72,486.06,26334.0234,1529164799999,12925620.274899,19806,14796.9302,7267743.1002931,0.0
2018-06-16 16:00:00+00:00,1529164800000,486.42,503.28,483.96,497.09,27589.57309,1529179199999,13714528.1224781,18385,17030.87962,8466942.2278381,0.0
2018-06-16 20:00:00+00:00,1529179200000,497.1,502.95,494.0,496.74,16401.0631,1529193599999,8183506.9109278,13080,10412.86361,5196725.8097446,0.0
2018-06-17 00:00:00+00:00,1529193600000,496.45,507.6,496.17,506.67,20866.26398,1529207999999,10457092.2719814,15876,12281.53235,6155998.2235477,0.0
2018-06-17 04:00:00+00:00,1529208000000,506.76,507.6,500.08,501.12,17569.12828,1529222399999,8848871.3864906,13900,10140.28423,5107503.0815923,0.0
2018-06-17 08:00:00+00:00,1529222400000,501.31,507.12,498.0,500.95,20727.32023,1529236799999,10406725.7648484,16482,11157.59828,5598774.8124502,0.0
2018-06-17 12:00:00+00:00,1529236800000,500.89,502.97,494.12,502.13,20959.51386,1529251199999,10449587.5808573,16964,11860.65474,5913407.7291551,0.0
2018-06-17 16:00:00+00:00,1529251200000,502.12,503.45,498.52,501.32,18866.67838,1529265599999,9447909.4178573,13364,12167.34955,6093764.0575566,0.0
2018-06-17 20:00:00+00:00,1529265600000,501.5,502.09,492.7,497.14,18328.02748,1529279999999,9134932.2923668,15525,10158.90978,5065219.3189827,0.0
2018-06-18 00:00:00+00:00,1529280000000,497.15,497.83,487.27,493.62,21449.34683,1529294399999,10571905.0771584,18908,11588.53769,5714728.2939687,0.0
2018-06-18 04:00:00+00:00,1529294400000,493.93,495.44,491.06,494.74,16435.48899,1529308799999,8114341.1363526,14844,8985.94422,4437045.3635207,0.0
2018-06-18 08:00:00+00:00,1529308800000,494.73,499.94,489.53,492.67,19940.98202,1529323199999,9860841.665949,18436,12061.58455,5963513.367062,0.0
2018-06-18 12:00:00+00:00,1529323200000,492.42,498.62,492.41,496.47,22598.86012,1529337599999,11186794.7126742,17360,13477.35708,6671048.3190963,0.0
2018-06-18 16:00:00+00:00,1529337600000,496.78,524.48,496.49,514.59,46210.86298,1529351999999,23777189.1731442,35499,25801.23362,13268798.4425701,0.0
2018-06-18 20:00:00+00:00,1529352000000,514.59,519.94,514.59,517.95,17191.14178,1529366399999,8891399.5855954,14771,10832.06404,5602429.5734537,0.0
2018-06-19 00:00:00+00:00,1529366400000,517.77,521.11,513.88,515.19,12207.66754,1529380799999,6307201.6885293,11272,6151.11175,3178586.0520397,0.0
2018-06-19 04:00:00+00:00,1529380800000,515.18,520.0,514.0,519.26,18885.13679,1529395199999,9753253.7709963,15822,11225.90376,5796100.3756341,0.0
2018-06-19 08:00:00+00:00,1529395200000,519.27,542.0,510.01,534.0,35674.22165,1529409599999,18781084.8027264,32566,19422.56012,10229488.2285169,0.0
2018-06-19 12:00:00+00:00,1529409600000,533.66,548.2,532.05,534.59,35234.55731,1529423999999,18941061.0737111,33822,18230.50557,9800273.1327732,0.0
2018-06-19 16:00:00+00:00,1529424000000,534.79,538.0,527.0,537.22,24302.16386,1529438399999,12919378.1850623,19300,13441.87808,7146647.8739487,0.0
2018-06-19 20:00:00+00:00,1529438400000,537.83,539.07,529.27,537.97,21844.63349,1529452799999,11680609.0149645,17995,12940.32198,6919511.9690787,0.0
2018-06-20 00:00:00+00:00,1529452800000,537.68,538.89,516.0,519.93,40986.65924,1529467199999,21426224.3823079,30112,21090.22776,11019773.3874336,0.0
2018-06-20 04:00:00+00:00,1529467200000,519.39,525.48,515.08,525.25,19817.75595,1529481599999,10319786.0102137,16307,10332.80069,5383888.0718979,0.0
2018-06-20 08:00:00+00:00,1529481600000,525.25,530.0,519.62,523.3,14919.12577,1529495999999,7830291.5897987,13208,7881.52809,4134802.7963292,0.0
2018-06-20 12:00:00+00:00,1529496000000,523.31,541.02,518.06,535.29,29662.87399,1529510399999,15792542.1813285,23310,15387.42091,8188556.0075688,0.0
2018-06-20 16:00:00+00:00,1529510400000,535.42,542.02,534.27,534.82,10138.71554,1529524799999,5449996.5086862,8908,4992.33731,2684894.7713183,0.0
2018-06-20 20:00:00+00:00,1529524800000,535.31,536.86,531.41,536.49,8366.91191,1529539199999,4466952.9822926,7477,4497.62288,2402972.5722945,0.0
2018-06-21 00:00:00+00:00,1529539200000,536.34,544.98,534.67,542.56,13887.44736,1529553599999,7501142.1541088,12310,8103.57962,4377299.4126043,0.0
2018-06-21 04:00:00+00:00,1529553600000,542.56,544.0,536.5,540.5,10919.57802,1529567999999,5902236.7676838,10680,5406.37576,2924070.5113593,0.0
2018-06-21 08:00:00+00:00,1529568000000,540.5,541.03,528.0,536.18,18676.65518,1529582399999,9986711.1829589,15721,8646.67336,4624884.6751714,0.0
2018-06-21 12:00:00+00:00,1529582400000,536.24,536.32,525.55,528.61,17801.38577,1529596799999,9441055.3867876,18841,7925.07657,4205982.447645,0.0
2018-06-21 16:00:00+00:00,1529596800000,528.61,529.27,521.11,524.39,11960.95127,1529611199999,6275260.5458346,10734,4673.02528,2451007.4171472,0.0
2018-06-21 20:00:00+00:00,1529611200000,524.01,528.1,523.2,526.18,6616.88784,1529625599999,3479912.4623453,9184,2988.93326,1571874.9545366,0.0
2018-06-22 00:00:00+00:00,1529625600000,526.32,526.44,510.48,516.19,17024.04585,1529639999999,8812366.8017846,17444,6575.68363,3402136.8979264,0.0
2018-06-22 04:00:00+00:00,1529640000000,516.23,517.16,496.0,499.55,25404.59607,1529654399999,12859759.2264778,21205,11508.13645,5838768.0892129,0.0
2018-06-22 08:00:00+00:00,1529654400000,500.04,503.76,483.5,486.99,41613.02849,1529668799999,20470269.6222325,28519,20064.27859,9876776.5175507,0.0
2018-06-22 12:00:00+00:00,1529668800000,486.92,487.3,461.3,473.5,53070.14466,1529683199999,25106046.5969896,38199,24368.57086,11517040.0852813,0.0
2018-06-22 16:00:00+00:00,1529683200000,473.82,482.66,467.49,476.19,24445.03919,1529697599999,11579510.3628123,20700,13358.69343,6328855.4695891,0.0
2018-06-22 20:00:00+00:00,1529697600000,475.59,476.13,450.0,462.09,51102.68011,1529711999999,23478822.2072178,40450,20876.53381,9593403.1791,0.0
2018-06-23 00:00:00+00:00,1529712000000,462.4,475.09,460.06,466.14,20726.24693,1529726399999,9728712.3405179,19987,9326.63911,4377510.5030841,0.0
2018-06-23 04:00:00+00:00,1529726400000,466.38,471.0,455.0,467.98,18634.48515,1529740799999,8629440.5061204,17911,8765.96201,4060019.8556964,0.0
2018-06-23 08:00:00+00:00,1529740800000,467.98,477.0,463.51,472.59,18851.60417,1529755199999,8866296.7784326,14528,9933.45077,4673827.055251,0.0
2018-06-23 12:00:00+00:00,1529755200000,472.61,472.89,462.83,467.46,15265.20397,1529769599999,7153647.1446039,12719,7259.49134,3403950.7378272,0.0
2018-06-23 16:00:00+00:00,1529769600000,467.46,475.94,467.11,474.53,10866.5677,1529783999999,5126586.3971086,10040,5784.6979,2727994.8763076,0.0
2018-06-23 20:00:00+00:00,1529784000000,474.53,481.0,472.0,473.41,10121.16042,1529798399999,4811696.2984884,10212,5521.00841,2625118.336814,0.0
2018-06-24 00:00:00+00:00,1529798400000,473.4,475.81,460.0,464.54,18096.8634,1529812799999,8452958.2462128,14500,8184.09087,3827259.0215821,0.0
2018-06-24 04:00:00+00:00,1529812800000,464.22,464.78,432.0,436.9,48286.82239,1529827199999,21498973.7561927,35077,20321.91613,9026216.116989,0.0
2018-06-24 08:00:00+00:00,1529827200000,436.71,446.0,432.66,440.34,26178.49802,1529841599999,11532591.2898938,19072,14413.91744,6347471.3588407,0.0
2018-06-24 12:00:00+00:00,1529841600000,440.72,442.0,419.53,421.07,30389.75153,1529855999999,13155610.2473782,24232,15352.2728,6661951.6522071,0.0
2018-06-24 16:00:00+00:00,1529856000000,421.73,462.96,420.52,454.29,56447.69282,1529870399999,25289638.8377126,42993,28769.0957,12865499.8649686,0.0
2018-06-24 20:00:00+00:00,1529870400000,454.3,461.7,448.0,454.41,18864.47263,1529884799999,8575762.2783914,16890,9823.69862,4464077.3516763,0.0
2018-06-25 00:00:00+00:00,1529884800000,454.29,456.85,444.37,449.75,16492.45664,1529899199999,7429176.9176287,13928,8703.36359,3920968.6811034,0.0
2018-06-25 04:00:00+00:00,1529899200000,449.77,454.46,448.21,449.16,13042.1836,1529913599999,5881801.6456399,14019,6316.48033,2849791.8140341,0.0
2018-06-25 08:00:00+00:00,1529913600000,449.16,467.93,448.51,465.4,20089.50528,1529927999999,9202884.9657963,20854,9257.63574,4239869.6599014,0.0
2018-06-25 12:00:00+00:00,1529928000000,465.22,474.47,452.91,465.46,45414.31184,1529942399999,21027712.6583726,36171,23742.68792,10993060.9994689,0.0
2018-06-25 16:00:00+00:00,1529942400000,465.46,470.1,456.0,460.0,19985.45683,1529956799999,9252610.2068493,18693,8821.16783,4086345.6966846,0.0
2018-06-25 20:00:00+00:00,1529956800000,459.86,463.8,457.38,458.7,7918.20231,1529971199999,3641876.0532898,10055,4273.62537,1965522.531689,0.0
2018-06-26 00:00:00+00:00,1529971200000,459.04,460.81,452.07,455.92,9200.14356,1529978399999,4192047.9051191,9407,4518.63054,2058856.510489,0.0
2018-06-26 12:00:00+00:00,1530014400000,455.39,455.95,440.51,446.72,32728.06125,1530028799999,14602615.39953,21967,19920.42796,8881216.0691025,0.0
2018-06-26 16:00:00+00:00,1530028800000,446.1,450.0,437.21,437.82,17836.56359,1530043199999,7895291.8383363,14861,8774.43614,3882371.2513342,0.0
2018-06-26 20:00:00+00:00,1530043200000,438.0,449.4,429.0,429.34,24238.33136,1530057599999,10618011.9692126,18016,12093.06561,5298182.925923,0.0
2018-06-27 00:00:00+00:00,1530057600000,429.81,434.01,425.46,427.21,17668.44555,1530071999999,7602117.8447562,14604,8378.52843,3606719.5049826,0.0
2018-06-27 04:00:00+00:00,1530072000000,427.21,434.88,426.56,431.86,20368.77709,1530086399999,8778980.1766057,16713,11321.07124,4880123.3601616,0.0
2018-06-27 08:00:00+00:00,1530086400000,432.14,442.2,431.0,434.13,21684.58178,1530100799999,9476290.4543113,13663,11363.22209,4966492.1316736,0.0
2018-06-27 12:00:00+00:00,1530100800000,434.2,435.69,420.19,431.36,17524.85011,1530115199999,7521226.2238029,11602,8904.10005,3828243.1558026,0.0
2018-06-27 16:00:00+00:00,1530115200000,431.67,437.93,429.21,436.77,10632.22532,1530129599999,4612534.2491292,8931,5496.71551,2385094.3780825,0.0
2018-06-27 20:00:00+00:00,1530129600000,436.76,445.95,433.42,441.64,11277.48452,1530143999999,4956131.7678293,8340,6412.40584,2819291.3453295,0.0
2018-06-28 00:00:00+00:00,1530144000000,441.36,443.96,430.5,432.6,15459.38967,1530158399999,6761651.4550398,13796,8021.28687,3508517.808125,0.0
2018-06-28 04:00:00+00:00,1530158400000,432.71,435.28,430.0,435.21,18787.39104,1530172799999,8123441.6745757,21341,10286.81688,4449183.6891655,0.0
2018-06-28 08:00:00+00:00,1530172800000,435.28,436.36,431.54,435.88,9674.76374,1530187199999,4200899.9959403,16118,5474.39906,2377633.0982491,0.0
2018-06-28 12:00:00+00:00,1530187200000,435.88,440.0,432.17,435.4,16740.28554,1530201599999,7307737.7888563,20218,8628.7648,3766608.0614037,0.0
2018-06-28 16:00:00+00:00,1530201600000,435.4,439.77,433.54,435.98,10888.96831,1530215999999,4756448.2193468,14011,5367.13693,2343791.536095,0.0
2018-06-28 20:00:00+00:00,1530216000000,435.97,437.58,416.45,420.22,40758.76884,1530230399999,17407045.6318535,35376,19763.44619,8451563.9164932,0.0
2018-06-29 00:00:00+00:00,1530230400000,420.48,425.19,419.34,421.81,17225.13733,1530244799999,7268132.9177392,15837,8885.22618,3749811.5974363,0.0
2018-06-29 04:00:00+00:00,1530244800000,421.81,422.19,406.47,415.89,30331.02277,1530259199999,12582352.8127216,20523,16396.61891,6803919.1378501,0.0
2018-06-29 08:00:00+00:00,1530259200000,415.59,419.0,409.11,410.81,16425.34593,1530273599999,6809446.013144,12827,7830.99386,3248529.5321416,0.0
2018-06-29 12:00:00+00:00,1530273600000,411.14,415.79,404.48,414.79,32581.0575,1530287999999,13373089.8356949,21108,16388.10617,6720567.2301772,0.0
2018-06-29 16:00:00+00:00,1530288000000,414.45,415.0,407.0,409.85,21837.11818,1530302399999,8980914.0525449,15866,12190.83552,5014315.2352676,0.0
2018-06-29 20:00:00+00:00,1530302400000,409.85,442.0,409.23,434.77,41095.62771,1530316799999,17559458.6504405,28454,21590.11062,9231021.2523589,0.0
2018-06-30 00:00:00+00:00,1530316800000,434.77,463.15,434.51,446.52,52989.99555,1530331199999,23804200.605514,33538,28181.4104,12664179.5923762,0.0
2018-06-30 04:00:00+00:00,1530331200000,446.78,453.11,446.54,451.66,26865.9783,1530345599999,12118243.4140276,14983,14803.59332,6676606.917934,0.0
2018-06-30 08:00:00+00:00,1530345600000,451.66,460.0,450.2,453.54,25541.38934,1530359999999,11582821.3588428,17624,14624.54935,6635158.3715473,0.0
2018-06-30 12:00:00+00:00,1530360000000,453.32,459.0,443.5,448.5,25477.25779,1530374399999,11499083.902669,18353,13275.53735,5995780.8252866,0.0
2018-06-30 16:00:00+00:00,1530374400000,448.87,449.42,441.0,443.81,14725.13136,1530388799999,6555384.4648422,11309,7511.92779,3346536.6460983,0.0
2018-06-30 20:00:00+00:00,1530388800000,443.98,456.0,441.05,454.09,11569.45008,1530403199999,5188651.1085472,9577,6050.22018,2715527.4132244,0.0
2018-07-01 00:00:00+00:00,1530403200000,454.2,457.0,446.17,450.89,18660.3327,1530417599999,8431061.2097,14874,9097.01434,4109534.0313154,0.0
2018-07-01 04:00:00+00:00,1530417600000,450.64,456.99,449.3,454.6,11884.42045,1530431999999,5386068.344781,9485,6281.27006,2848001.6955537,0.0
2018-07-01 08:00:00+00:00,1530432000000,454.58,457.77,452.35,454.83,9015.91936,1530446399999,4104849.8748941,7353,4581.2222,2086404.7859655,0.0
2018-07-01 12:00:00+00:00,1530446400000,455.0,455.27,443.73,450.26,20999.82421,1530460799999,9420307.4864245,16585,11137.75765,4998150.3313134,0.0
2018-07-01 16:00:00+00:00,1530460800000,450.02,450.84,447.06,448.88,27290.65479,1530475199999,12259549.7978842,13211,14987.23395,6732553.6588721,0.0
2018-07-01 20:00:00+00:00,1530475200000,449.47,455.8,448.45,452.1,23375.47695,1530489599999,10571834.7064759,16992,11934.56581,5395002.1042139,0.0
2018-07-02 00:00:00+00:00,1530489600000,452.14,453.45,448.6,450.65,21044.31307,1530503999999,9488441.2626404,18674,11903.36841,5367810.4845087,0.0
2018-07-02 04:00:00+00:00,1530504000000,451.15,453.08,444.16,452.24,24267.63706,1530518399999,10876711.0854847,20918,13668.61524,6128028.4751236,0.0
2018-07-02 08:00:00+00:00,1530518400000,451.52,454.0,447.9,450.67,29648.47956,1530532799999,13356441.4986643,18834,20222.1095,9109467.8999788,0.0
2018-07-02 12:00:00+00:00,1530532800000,450.7,478.0,449.24,474.43,54584.8404,1530547199999,25478091.2220692,39697,29264.77451,13648939.7882871,0.0
2018-07-02 16:00:00+00:00,1530547200000,474.43,481.2,470.01,476.98,31179.67219,1530561599999,14780111.0495944,20837,16930.37744,8026832.0574315,0.0
2018-07-02 20:00:00+00:00,1530561600000,476.98,481.83,474.0,476.25,21860.1679,1530575999999,10428918.5932246,16335,11117.83624,5304102.6093007,0.0
2018-07-03 00:00:00+00:00,1530576000000,476.32,483.63,472.1,480.14,24123.5121,1530590399999,11500940.5587048,18011,12889.83804,6147396.7905857,0.0
2018-07-03 04:00:00+00:00,1530590400000,480.5,486.98,477.38,478.95,28009.29909,1530604799999,13470963.4948755,20970,15676.41337,7540338.1789866,0.0
2018-07-03 08:00:00+00:00,1530604800000,479.37,479.51,462.7,472.38,40143.62293,1530619199999,18948440.0331477,29406,20763.05481,9799162.3924798,0.0
2018-07-03 12:00:00+00:00,1530619200000,472.39,472.5,465.34,468.94,28965.69533,1530633599999,13573522.9064071,22228,14610.29264,6846890.693515,0.0
2018-07-03 16:00:00+00:00,1530633600000,469.18,471.66,462.5,468.83,29060.44682,1530647999999,13584319.3256821,20634,16925.83992,7912448.462422,0.0
2018-07-03 20:00:00+00:00,1530648000000,468.81,471.31,457.0,461.82,36651.97851,1530662399999,17052019.7284389,28693,19732.93817,9179730.1800652,0.0
2018-07-04 00:00:00+00:00,1530662400000,461.78,464.32,458.02,460.63,2287.1044,1530663745562,1057375.6702874,2362,964.306,445921.0461302,0.0
2018-07-04 08:00:00+00:00,1530691200000,460.92,468.34,458.44,466.49,20291.13924,1530705599999,9447513.8521258,15450,11218.75162,5225161.4614513,0.0
2018-07-04 12:00:00+00:00,1530705600000,466.66,482.7,466.45,473.45,33282.74252,1530719999999,15819658.5994382,25265,18470.56734,8781334.2947459,0.0
2018-07-04 16:00:00+00:00,1530720000000,473.21,476.0,470.01,473.93,20949.87451,1530734399999,9916481.5535398,16484,11975.17902,5670106.8324794,0.0
2018-07-04 20:00:00+00:00,1530734400000,473.93,475.67,462.96,467.38,25075.34132,1530748799999,11801026.4062168,21835,13987.67858,6587213.3280035,0.0
2018-07-05 00:00:00+00:00,1530748800000,467.19,476.6,461.54,470.57,28468.59412,1530763199999,13375772.0808654,23033,16345.84502,7682152.5797212,0.0
2018-07-05 04:00:00+00:00,1530763200000,470.8,475.72,469.13,472.03,22510.3838,1530777599999,10619703.312535,17948,12856.38509,6065471.090781,0.0
2018-07-05 08:00:00+00:00,1530777600000,472.02,480.0,469.52,472.81,18166.83527,1530791999999,8611226.3367541,17051,10426.29218,4944435.8550774,0.0
2018-07-05 12:00:00+00:00,1530792000000,472.81,477.5,464.39,471.96,25800.59684,1530806399999,12155977.3255297,22835,13334.45472,6283871.7891532,0.0
2018-07-05 16:00:00+00:00,1530806400000,471.96,474.77,458.8,462.75,22041.65635,1530820799999,10256547.2829628,21624,10361.77863,4822356.6751839,0.0
2018-07-05 20:00:00+00:00,1530820800000,462.68,470.56,461.43,467.87,8817.94192,1530835199999,4100044.181183,11176,4699.12841,2185692.1324333,0.0
2018-07-06 00:00:00+00:00,1530835200000,467.79,470.51,465.3,468.0,10151.47509,1530849599999,4749641.5801387,9894,4920.9311,2303100.0120905,0.0
2018-07-06 04:00:00+00:00,1530849600000,468.0,468.71,451.29,456.99,27356.77102,1530863999999,12564446.7002531,23959,12431.64826,5708503.6620768,0.0
2018-07-06 08:00:00+00:00,1530864000000,456.99,464.07,455.65,463.22,22370.89939,1530878399999,10302744.2374269,19514,11866.31995,5466193.3834551,0.0
